vehicle_id,image_file,source_image,x_center,y_center,width,height,theta_deg,class_id
029_0160,029_0160.jpg,29.png,347.7504,604.000256,20.750336,10.500096,27.494284,10
029_0161,029_0161.jpg,29.png,1020.250112,440.999936,9.749504,20.750336,31.43648,10
029_0162,029_0162.jpg,29.png,901.250048,466.249728,9.249792,22.750208,31.957829,10
029_0163,029_0163.jpg,29.png,939.249664,847.250432,21.000192,9.499648,32.06557,10
029_0164,029_0164.jpg,29.png,963.250176,744.500224,10.000384,24.75008,34.45574,9
029_0165,029_0165.jpg,29.png,561.250304,98.249728,19.749888,10.000384,34.040543,10
029_0166,029_0166.jpg,29.png,995.999744,699.7504,9.249792,15.500288,32.90941,10
029_0167,029_0167.jpg,29.png,579.00032,869.250048,10.25024,23.499776,31.233356,10
029_0168,029_0168.jpg,29.png,796.499968,816.0,21.499904,9.249792,34.839355,10
029_0169,029_0169.jpg,29.png,299.49952,718.999552,10.000384,21.250048,34.770924,10
029_0170,029_0170.jpg,29.png,420.750336,674.249728,9.249792,11.49952,31.91216,10
029_0171,029_0171.jpg,29.png,707.749888,277.499904,19.500032,10.000384,32.586094,10
029_0172,029_0172.jpg,29.png,1004.250112,819.500032,9.499648,19.999744,30.126133,10
029_0173,029_0173.jpg,29.png,673.250304,339.999744,7.24992,8.500224,20.399803,10
029_0174,029_0174.jpg,29.png,412.000256,688.0,9.499648,19.250176,32.38235,10
029_0175,029_0175.jpg,29.png,662.500352,349.750272,15.250432,8.75008,30.530216,10
029_0176,029_0176.jpg,29.png,514.499584,635.249664,24.500224,10.999808,31.570345,10
029_0177,029_0177.jpg,29.png,630.750208,710.250496,26.25024,12.000256,32.488354,10
029_0178,029_0178.jpg,29.png,669.500416,338.499584,14.49984,9.249792,29.454515,10
029_0179,029_0179.jpg,29.png,568.250368,1000.75008,20.750336,8.75008,34.505203,10
029_0180,029_0180.jpg,29.png,878.999552,242.499584,8.999936,20.2496,34.323483,10
029_0181,029_0181.jpg,29.png,1014.500352,826.999808,7.749632,19.250176,33.740944,10
029_0182,029_0182.jpg,29.png,411.7504,924.749824,12.99968,6.250496,0.058954954,10
029_0183,029_0183.jpg,29.png,791.499776,925.750272,9.749504,5.499904,3.790712,10
029_0184,029_0184.jpg,29.png,3.500032,339.999744,7.000064,17.000448,0.29328883,10
029_0185,029_0185.jpg,29.png,818.249728,118.750208,8.75008,18.499584,31.06667,10
029_0186,029_0186.jpg,29.png,843.249664,1001.499648,11.249664,24.75008,30.213207,10
029_0187,029_0187.jpg,29.png,725.000192,769.999872,23.24992,10.500096,30.459148,10
029_0188,029_0188.jpg,29.png,331.7504,506.000384,21.250048,8.75008,35.09408,10
029_0189,029_0189.jpg,29.png,800.0,252.000256,22.500352,8.75008,31.37215,10
029_0190,029_0190.jpg,29.png,863.750144,449.999872,8.75008,5.000192,1.4485108,10
029_0191,029_0191.jpg,29.png,590.000128,821.499904,10.25024,20.750336,31.117422,10
029_0192,029_0192.jpg,29.png,843.49952,1001.249792,11.249664,25.249792,30.638575,9
029_0193,029_0193.jpg,29.png,53.74976,672.499712,12.99968,7.999488,30.08858,10
029_0194,029_0194.jpg,29.png,1016.75008,449.50016,7.000064,3.250176,0.71547383,10
029_0195,029_0195.jpg,29.png,854.500352,71.000064,9.249792,21.000192,35.345608,10
029_0196,029_0196.jpg,29.png,225.999872,780.749824,10.000384,11.249664,21.603079,10
029_0197,029_0197.jpg,29.png,702.249984,276.2496,9.749504,10.000384,34.411716,10
029_0198,029_0198.jpg,29.png,941.249536,478.49984,7.000064,2.750464,0.16826032,10
029_0199,029_0199.jpg,29.png,532.750336,787.500032,21.000192,9.749504,32.172707,10
030_0000,030_0000.jpg,30.png,945.750016,881.750016,20.50048,9.499648,34.790134,10
030_0001,030_0001.jpg,30.png,46.749696,473.249792,10.000384,21.000192,32.108574,10
030_0002,030_0002.jpg,30.png,24.999936,462.749696,10.000384,21.74976,32.938,10
030_0003,030_0003.jpg,30.png,97.750016,286.749696,10.25024,21.499904,33.712833,10
030_0004,030_0004.jpg,30.png,56.75008,723.250176,10.000384,21.74976,37.127,10
030_0005,030_0005.jpg,30.png,37.250048,248.999936,10.000384,20.2496,33.363518,10
030_0006,030_0006.jpg,30.png,771.00032,769.999872,21.250048,10.749952,34.612427,10
030_0007,030_0007.jpg,30.png,35.00032,469.250048,10.25024,21.999616,32.360447,10
030_0008,030_0008.jpg,30.png,509.500416,132.50048,10.749952,23.24992,30.498873,10
030_0009,030_0009.jpg,30.png,18.750464,389.499904,10.000384,23.000064,30.183546,10
030_0010,030_0010.jpg,30.png,812.749824,739.999744,9.499648,20.750336,30.640965,10
030_0011,030_0011.jpg,30.png,142.49984,402.750464,22.750208,10.500096,38.58883,10
030_0012,030_0012.jpg,30.png,956.499968,123.249664,21.499904,10.25024,31.457783,10
030_0013,030_0013.jpg,30.png,962.249728,111.500288,20.2496,10.000384,32.217426,10
030_0014,030_0014.jpg,30.png,120.75008,452.750336,10.000384,22.500352,30.235071,10
030_0015,030_0015.jpg,30.png,136.999936,416.499712,21.000192,10.500096,29.639639,10
030_0016,030_0016.jpg,30.png,824.75008,721.000448,9.499648,20.50048,31.678492,10
030_0017,030_0017.jpg,30.png,842.500096,816.0,21.250048,10.25024,32.940487,10
030_0018,030_0018.jpg,30.png,81.999872,313.749504,9.749504,19.999744,33.13187,10
030_0019,030_0019.jpg,30.png,24.250368,268.000256,9.749504,21.250048,31.019756,10
030_0020,030_0020.jpg,30.png,662.500352,540.000256,20.2496,9.249792,32.497166,10
030_0021,030_0021.jpg,30.png,56.250368,480.499712,10.000384,21.999616,31.93411,10
030_0022,030_0022.jpg,30.png,14.749696,456.75008,10.000384,21.000192,32.836967,10
030_0023,030_0023.jpg,30.png,381.500416,60.749824,23.749632,10.500096,61.641052,10
030_0024,030_0024.jpg,30.png,223.750144,659.250176,21.74976,10.000384,32.810295,10
030_0025,030_0025.jpg,30.png,160.499712,367.750144,10.25024,21.999616,30.054811,10
030_0026,030_0026.jpg,30.png,108.749824,446.749696,10.25024,21.499904,32.354668,10
030_0027,030_0027.jpg,30.png,407.000064,50.249728,21.499904,10.749952,30.272633,10
030_0028,030_0028.jpg,30.png,29.249536,397.249536,9.749504,22.250496,30.012983,10
030_0029,030_0029.jpg,30.png,366.749696,1002.25024,10.749952,24.75008,33.936333,10
030_0030,030_0030.jpg,30.png,796.250112,786.499584,21.250048,10.500096,33.9324,10
030_0031,030_0031.jpg,30.png,638.249984,790.250496,10.999808,25.499648,34.06632,10
030_0032,030_0032.jpg,30.png,589.500416,649.499648,21.499904,10.25024,33.405712,10
030_0033,030_0033.jpg,30.png,58.749952,416.0,10.500096,24.250368,29.009,10
030_0034,030_0034.jpg,30.png,49.000448,408.75008,10.500096,23.499776,29.819878,10
030_0035,030_0035.jpg,30.png,966.500352,894.49984,21.999616,10.25024,34.392715,10
030_0036,030_0036.jpg,30.png,35.749888,535.24992,22.500352,10.000384,48.131165,10
030_0037,030_0037.jpg,30.png,181.999616,717.500416,21.499904,10.000384,30.243431,10
030_0038,030_0038.jpg,30.png,173.750272,728.75008,21.499904,9.749504,33.10567,10
030_0039,030_0039.jpg,30.png,39.499776,678.500352,9.499648,21.250048,40.1017,10
030_0040,030_0040.jpg,30.png,129.250304,497.50016,22.750208,10.500096,35.707214,10
030_0041,030_0041.jpg,30.png,543.750144,943.500288,8.999936,21.000192,33.179707,10
030_0042,030_0042.jpg,30.png,16.749568,487.999488,9.249792,21.000192,29.933462,10
030_0043,030_0043.jpg,30.png,746.25024,753.999872,21.000192,9.749504,31.611658,10
030_0044,030_0044.jpg,30.png,110.000128,527.500288,21.250048,9.499648,33.405376,10
030_0045,030_0045.jpg,30.png,412.250112,33.000448,22.500352,10.500096,28.072922,10
030_0046,030_0046.jpg,30.png,166.500352,929.250304,21.250048,9.499648,33.37067,10
030_0047,030_0047.jpg,30.png,31.500288,495.250432,10.500096,25.499648,34.127274,10
030_0048,030_0048.jpg,30.png,4.2496,448.749568,9.749504,21.74976,32.30228,10
030_0049,030_0049.jpg,30.png,809.249792,983.24992,9.749504,21.74976,12.926949,10
030_0050,030_0050.jpg,30.png,594.249728,545.250304,19.999744,8.500224,36.8645,10
030_0051,030_0051.jpg,30.png,557.750272,922.000384,8.999936,17.50016,31.735939,10
030_0052,030_0052.jpg,30.png,776.500224,936.75008,20.50048,9.499648,30.606913,10
030_0053,030_0053.jpg,30.png,50.499584,511.750144,9.249792,19.250176,26.0157,10
030_0054,030_0054.jpg,30.png,78.999552,428.000256,10.25024,21.000192,30.634151,10
030_0055,030_0055.jpg,30.png,88.999936,434.750464,10.500096,23.749632,29.216217,10
030_0056,030_0056.jpg,30.png,192.0,489.749504,9.249792,21.250048,31.43787,10
030_0057,030_0057.jpg,30.png,83.999744,753.750016,21.999616,10.749952,34.89358,10
030_0058,030_0058.jpg,30.png,72.75008,702.249984,9.749504,21.999616,34.18574,10
030_0059,030_0059.jpg,30.png,17.999872,864.249856,22.250496,9.499648,33.13428,10
030_0060,030_0060.jpg,30.png,98.499584,440.500224,10.000384,21.250048,31.646631,10
030_0061,030_0061.jpg,30.png,124.000256,507.49952,21.250048,10.25024,35.92836,10
030_0062,030_0062.jpg,30.png,38.750208,403.00032,9.499648,22.750208,32.00637,10
030_0063,030_0063.jpg,30.png,78.000128,764.749824,21.250048,10.500096,31.652765,10
030_0064,030_0064.jpg,30.png,549.999616,999.24992,9.499648,20.50048,33.462574,10
030_0065,030_0065.jpg,30.png,314.999808,999.749632,26.500096,10.500096,35.56738,9
030_0066,030_0066.jpg,30.png,474.25024,570.749952,10.000384,22.500352,29.188002,10
030_0067,030_0067.jpg,30.png,17.750016,847.500288,21.250048,9.749504,31.936966,10
030_0068,030_0068.jpg,30.png,1010.249728,108.000256,8.75008,16.749568,29.1172,10
030_0069,030_0069.jpg,30.png,695.749632,994.499584,10.000384,23.749632,30.478434,10
030_0070,030_0070.jpg,30.png,74.500096,699.7504,9.249792,15.750144,33.859947,10
030_0071,030_0071.jpg,30.png,734.749696,169.249792,9.749504,23.24992,29.021885,10
030_0072,030_0072.jpg,30.png,914.499584,833.250304,20.50048,8.999936,33.52271,10
030_0073,030_0073.jpg,30.png,227.500032,661.250048,13.249536,10.000384,32.754623,10
030_0074,030_0074.jpg,30.png,989.249536,826.999808,7.24992,14.49984,29.283096,10
030_0075,030_0075.jpg,30.png,158.249984,747.7504,20.50048,9.249792,39.5062,10
030_0076,030_0076.jpg,30.png,136.75008,486.250496,19.00032,8.999936,29.18053,10
030_0077,030_0077.jpg,30.png,103.749632,537.249792,19.500032,8.500224,32.125782,10
030_0078,030_0078.jpg,30.png,935.749632,848.749568,21.499904,8.999936,33.975456,10
030_0079,030_0079.jpg,30.png,41.749504,744.75008,10.500096,24.999936,34.33418,9
030_0080,030_0080.jpg,30.png,360.500224,52.750336,22.750208,10.000384,77.44528,10
030_0081,030_0081.jpg,30.png,131.999744,457.499648,8.999936,19.749888,27.492191,10
030_0082,030_0082.jpg,30.png,652.99968,767.750144,8.75008,20.2496,27.225294,10
030_0083,030_0083.jpg,30.png,82.750464,819.749888,9.749504,20.750336,30.460474,10
030_0084,030_0084.jpg,30.png,575.750144,577.999872,21.000192,9.249792,34.280804,10
030_0085,030_0085.jpg,30.png,390.250496,1011.250176,10.749952,24.999936,31.95468,10
030_0086,030_0086.jpg,30.png,99.749888,393.749504,23.000064,10.749952,30.254742,10
030_0087,030_0087.jpg,30.png,399.250432,1020.99968,10.000384,19.00032,31.966578,10
030_0088,030_0088.jpg,30.png,92.99968,826.999808,8.250368,19.250176,33.464027,10
030_0089,030_0089.jpg,30.png,999.499776,918.500352,16.249856,7.24992,34.12314,10
030_0090,030_0090.jpg,30.png,390.250496,1011.250176,10.749952,24.999936,32.095264,9
030_0091,030_0091.jpg,30.png,278.500352,10.25024,19.250176,8.75008,84.02133,10
030_0092,030_0092.jpg,30.png,338.374656,1015.87456,26.694656,10.000384,-146.45876,10
030_0093,030_0093.jpg,30.png,410.125312,1025.999872,23.991296,10.000384,-56.475525,10
030_0094,030_0094.jpg,30.png,423.87456,1006.999552,19.970048,10.999808,-55.713123,10
030_0095,030_0095.jpg,30.png,971.374592,930.875392,21.866496,10.000384,-59.036243,10
030_0096,030_0096.jpg,30.png,549.624832,149.374976,20.943872,8.999936,-66.80141,10
030_0097,030_0097.jpg,30.png,894.749696,848.62464,22.188032,8.999936,33.51102,10
031_0000,031_0000.jpg,31.png,682.25024,434.249728,11.249664,24.250368,26.460566,10
031_0001,031_0001.jpg,31.png,666.999808,368.499712,9.749504,21.499904,23.544432,10
031_0002,031_0002.jpg,31.png,872.999936,601.249792,10.25024,20.750336,18.726925,10
031_0003,031_0003.jpg,31.png,655.750144,393.499648,9.249792,21.000192,20.803482,10
031_0004,031_0004.jpg,31.png,431.250432,28.99968,22.500352,9.249792,70.52589,10
031_0005,031_0005.jpg,31.png,833.750016,581.999616,10.25024,22.250496,24.387228,10
031_0006,031_0006.jpg,31.png,528.0,59.7504,10.000384,21.499904,19.690016,10
031_0007,031_0007.jpg,31.png,844.000256,586.749952,10.000384,22.250496,20.46637,10
031_0008,031_0008.jpg,31.png,900.2496,612.750336,9.499648,19.999744,21.930561,10
031_0009,031_0009.jpg,31.png,438.250496,52.2496,22.750208,9.749504,71.364975,10
031_0010,031_0010.jpg,31.png,1002.500096,497.250304,21.999616,10.25024,26.207113,10
031_0011,031_0011.jpg,31.png,921.499648,299.49952,9.499648,20.50048,25.90193,10
031_0012,031_0012.jpg,31.png,899.999744,167.499776,21.499904,10.000384,25.627884,10
031_0013,031_0013.jpg,31.png,861.500416,593.000448,10.25024,22.750208,22.077864,10
031_0014,031_0014.jpg,31.png,974.249984,37.499904,20.2496,9.249792,85.86822,10
031_0015,031_0015.jpg,31.png,398.749696,296.75008,8.75008,19.500032,24.360058,10
031_0016,031_0016.jpg,31.png,819.749888,572.99968,10.999808,26.749952,26.98241,10
031_0017,031_0017.jpg,31.png,528.0,90.000384,10.000384,24.000512,23.003456,9
031_0018,031_0018.jpg,31.png,883.500032,605.750272,9.249792,21.250048,21.848507,10
031_0019,031_0019.jpg,31.png,936.500224,629.999616,9.749504,21.250048,21.691078,10
031_0020,031_0020.jpg,31.png,517.250048,82.499584,10.999808,23.749632,21.204514,10
031_0021,031_0021.jpg,31.png,984.75008,404.50048,8.999936,21.000192,20.735735,10
031_0022,031_0022.jpg,31.png,609.999872,136.999936,10.25024,23.000064,20.227203,10
031_0023,031_0023.jpg,31.png,847.500288,63.250432,10.000384,21.74976,24.428158,10
031_0024,031_0024.jpg,31.png,322.499584,341.999616,8.250368,19.250176,21.208838,10
031_0025,031_0025.jpg,31.png,673.50016,364.000256,3.250176,8.999936,0.4188323,10
031_0026,031_0026.jpg,31.png,858.375168,44.874752,18.01728,8.999936,119.0546,10
031_0027,031_0027.jpg,31.png,410.179584,273.048576,24.172544,8.999936,-62.934887,10
031_0028,031_0028.jpg,31.png,456.805376,407.339008,22.940672,10.000384,116.53503,10
033_0000,033_0000.jpg,33.png,394.749952,868.50048,24.250368,10.500096,52.79869,9
033_0001,033_0001.jpg,33.png,419.250176,837.250048,9.499648,20.2496,57.02592,10
033_0002,033_0002.jpg,33.png,734.249984,51.749888,18.499584,8.250368,60.69769,10
033_0003,033_0003.jpg,33.png,773.000192,23.499776,23.749632,10.000384,60.365353,9
033_0004,033_0004.jpg,33.png,965.499904,18.249728,22.750208,10.25024,58.09066,10
033_0005,033_0005.jpg,33.png,954.25024,23.24992,17.750016,8.999936,59.157276,10
033_0006,033_0006.jpg,33.png,723.250176,58.500096,19.999744,8.999936,61.83585,10
033_0007,033_0007.jpg,33.png,904.250368,65.750016,5.74976,12.250112,59.114124,10
034_0000,034_0000.jpg,34.png,1000.75008,498.750464,21.499904,10.000384,29.739872,10
034_0001,034_0001.jpg,34.png,684.749824,55.499776,10.25024,21.499904,33.655434,10
034_0002,034_0002.jpg,34.png,89.499648,922.749952,10.999808,21.74976,79.67063,10
034_0003,034_0003.jpg,34.png,659.749888,281.249792,23.499776,10.500096,21.895933,10
034_0004,034_0004.jpg,34.png,269.750272,135.24992,20.50048,9.249792,23.056408,10
034_0005,034_0005.jpg,34.png,9.499648,916.750336,21.250048,10.000384,36.58564,10
034_0006,034_0006.jpg,34.png,545.000448,248.000512,21.250048,9.249792,24.250586,10
034_0007,034_0007.jpg,34.png,723.749888,115.749888,22.750208,10.500096,19.42208,10
034_0008,034_0008.jpg,34.png,465.750016,214.500352,23.000064,10.500096,23.746706,10
034_0009,034_0009.jpg,34.png,890.25024,55.24992,10.000384,20.2496,61.17921,10
034_0010,034_0010.jpg,34.png,138.749952,42.500096,24.500224,10.999808,48.281853,10
034_0011,034_0011.jpg,34.png,1003.249664,639.250432,9.749504,20.2496,24.540323,10
034_0012,034_0012.jpg,34.png,323.250176,746.500096,22.250496,10.500096,79.674576,10
034_0013,034_0013.jpg,34.png,86.250496,905.499648,10.000384,20.50048,76.76782,10
034_0014,034_0014.jpg,34.png,867.250176,33.000448,9.749504,20.50048,22.974041,10
034_0015,034_0015.jpg,34.png,183.499776,49.50016,9.249792,20.750336,22.28036,10
034_0016,034_0016.jpg,34.png,558.749696,820.2496,7.999488,19.500032,64.444275,10
034_0017,034_0017.jpg,34.png,506.749952,306.499584,11.49952,25.249792,20.878626,10
034_0018,034_0018.jpg,34.png,722.750464,209.50016,22.250496,10.000384,23.748926,10
034_0019,034_0019.jpg,34.png,344.000512,190.000128,29.249536,10.749952,21.557827,10
034_0020,034_0020.jpg,34.png,197.499904,171.49952,10.000384,21.74976,21.917284,10
034_0021,034_0021.jpg,34.png,243.250176,130.499584,22.750208,10.25024,36.96234,9
034_0022,034_0022.jpg,34.png,824.75008,669.249536,7.499776,20.2496,13.960329,10
034_0023,034_0023.jpg,34.png,449.999872,321.999872,9.249792,16.749568,22.488058,10
034_0024,034_0024.jpg,34.png,868.374528,594.688,25.728,10.000384,-65.30263,10
034_0025,034_0025.jpg,34.png,415.68768,316.06272,22.641664,10.000384,117.27237,10
034_0026,034_0026.jpg,34.png,172.99968,41.93792,25.381888,10.999808,-64.31829,10
034_0027,034_0027.jpg,34.png,557.218816,113.750016,23.624704,10.000384,117.92091,10
035_0000,035_0000.jpg,35.png,126.49984,745.749504,10.25024,21.499904,24.84527,10
035_0001,035_0001.jpg,35.png,858.500096,259.999744,21.250048,9.749504,9.266024,10
035_0002,035_0002.jpg,35.png,175.500288,880.749568,20.750336,9.499648,24.649597,10
035_0003,035_0003.jpg,35.png,824.999936,120.500224,10.000384,20.750336,19.435007,10
035_0004,035_0004.jpg,35.png,332.749824,276.2496,10.500096,22.250496,24.189722,10
035_0005,035_0005.jpg,35.png,534.250496,483.749888,21.74976,10.500096,23.68603,10
035_0006,035_0006.jpg,35.png,360.500224,19.00032,21.499904,10.749952,24.446724,10
035_0007,035_0007.jpg,35.png,869.74976,476.749824,9.749504,21.999616,24.861609,10
035_0008,035_0008.jpg,35.png,56.999936,351.250432,19.749888,9.749504,25.649609,10
035_0009,035_0009.jpg,35.png,913.750016,97.750016,21.499904,9.249792,22.968426,10
035_0010,035_0010.jpg,35.png,967.000064,443.7504,8.999936,20.2496,21.257954,10
035_0011,035_0011.jpg,35.png,639.500288,915.999744,21.000192,10.25024,31.849655,10
035_0012,035_0012.jpg,35.png,608.0,936.999936,9.749504,21.74976,25.267052,10
035_0013,035_0013.jpg,35.png,193.750016,197.499904,10.500096,22.500352,25.334047,10
035_0014,035_0014.jpg,35.png,692.2496,306.499584,9.499648,21.250048,24.127312,10
035_0015,035_0015.jpg,35.png,972.99968,504.000512,21.250048,10.25024,24.571522,10
035_0016,035_0016.jpg,35.png,991.250432,473.249792,20.2496,9.249792,31.490244,10
035_0017,035_0017.jpg,35.png,817.250304,449.999872,9.499648,21.000192,22.815884,10
035_0018,035_0018.jpg,35.png,701.500416,24.250368,22.500352,10.000384,28.866943,10
035_0019,035_0019.jpg,35.png,864.0,286.49984,21.999616,11.249664,31.176485,10
035_0020,035_0020.jpg,35.png,69.74976,136.75008,10.000384,20.750336,-0.5003392,10
035_0021,035_0021.jpg,35.png,596.750336,309.000192,23.499776,10.25024,25.625132,10
035_0022,035_0022.jpg,35.png,219.7504,833.000448,8.250368,19.250176,22.634323,10
035_0023,035_0023.jpg,35.png,416.749568,286.249984,9.749504,21.250048,26.066612,10
035_0024,035_0024.jpg,35.png,670.000128,1001.749504,8.75008,17.750016,16.304289,10
035_0025,035_0025.jpg,35.png,6.500352,500.750336,18.249728,9.499648,24.70573,10
035_0026,035_0026.jpg,35.png,513.000448,474.999808,17.50016,10.000384,24.476046,10
035_0027,035_0027.jpg,35.png,687.750144,537.499648,14.49984,7.000064,26.468494,10
035_0028,035_0028.jpg,35.png,339.00032,9.499648,19.500032,9.499648,23.72687,10
035_0029,035_0029.jpg,35.png,641.999872,830.49984,10.500096,23.499776,28.238167,10
035_0030,035_0030.jpg,35.png,282.749952,426.000384,19.250176,8.75008,26.41867,10
035_0031,035_0031.jpg,35.png,734.000128,497.750016,21.499904,9.249792,25.448606,10
035_0032,035_0032.jpg,35.png,660.750336,791.24992,10.749952,27.49952,25.081657,9
035_0033,035_0033.jpg,35.png,827.49952,659.00032,9.749504,22.500352,24.619808,10
035_0034,035_0034.jpg,35.png,277.499904,437.74976,20.750336,9.249792,33.414448,10
035_0035,035_0035.jpg,35.png,1011.500032,140.499968,24.250368,10.500096,23.638601,9
035_0036,035_0036.jpg,35.png,411.49952,268.99968,10.999808,24.250368,26.396883,9
035_0037,035_0037.jpg,35.png,448.249856,206.249984,9.499648,19.749888,22.330248,10
035_0038,035_0038.jpg,35.png,411.7504,268.749824,11.49952,24.250368,26.067509,10
035_0039,035_0039.jpg,35.png,107.249664,262.250496,21.999616,10.25024,21.397354,10
035_0040,035_0040.jpg,35.png,816.0,141.750272,8.75008,21.000192,21.157467,10
035_0041,035_0041.jpg,35.png,708.50048,671.250432,10.25024,22.500352,23.274273,10
035_0042,035_0042.jpg,35.png,912.499712,872.500224,7.999488,19.999744,27.215496,10
035_0043,035_0043.jpg,35.png,493.750272,737.750016,26.276864,10.000384,111.19405,10
035_0044,035_0044.jpg,35.png,559.125504,592.874496,26.070016,8.999936,114.35301,10
035_0045,035_0045.jpg,35.png,988.000256,129.999872,17.888256,8.999936,26.565052,10
035_0046,035_0046.jpg,35.png,983.749632,833.50016,25.714688,10.999808,26.565052,10
035_0047,035_0047.jpg,35.png,1024.374784,816.0,27.947008,10.000384,111.515884,10
035_0048,035_0048.jpg,35.png,721.125376,674.624512,25.60512,10.999808,-62.68439,10
035_0049,035_0049.jpg,35.png,731.7504,678.124544,24.393728,10.000384,-65.79903,10
035_0050,035_0050.jpg,35.png,569.124864,427.875328,25.867264,10.999808,-156.65599,10
035_0051,035_0051.jpg,35.png,647.124992,471.749632,25.382912,10.999808,-62.425438,10
035_0052,035_0052.jpg,35.png,525.750272,228.750336,23.26528,10.000384,118.217354,10
035_0053,035_0053.jpg,35.png,14.749696,561.750016,19.525632,8.999936,103.32453,10
035_0054,035_0054.jpg,35.png,53.12512,137.749504,28.090368,10.999808,-94.59425,10
035_0055,035_0055.jpg,35.png,778.625024,708.2496,26.053632,10.000384,-64.41847,10
035_0056,035_0056.jpg,35.png,524.624896,670.874624,25.60512,10.000384,117.315605,10
036_0000,036_0000.jpg,36.png,531.00032,833.000448,22.250496,10.500096,8.503122,10
036_0001,036_0001.jpg,36.png,602.000384,845.500416,10.500096,23.499776,5.092308,10
036_0002,036_0002.jpg,36.png,497.999872,901.250048,21.999616,10.749952,20.550282,10
036_0003,036_0003.jpg,36.png,446.999552,901.74976,22.250496,10.25024,50.72801,10
036_0004,036_0004.jpg,36.png,546.750464,528.499712,22.750208,10.500096,22.135992,10
036_0005,036_0005.jpg,36.png,598.250496,785.000448,20.50048,9.749504,79.52005,10
036_0006,036_0006.jpg,36.png,524.000256,773.499904,10.749952,21.499904,66.86095,10
036_0007,036_0007.jpg,36.png,566.250496,708.50048,23.24992,10.000384,60.130276,10
036_0008,036_0008.jpg,36.png,298.000384,656.749568,10.999808,23.000064,78.825714,10
036_0009,036_0009.jpg,36.png,325.000192,683.49952,23.000064,10.25024,79.05429,10
036_0010,036_0010.jpg,36.png,373.999616,643.500032,10.500096,21.250048,85.608475,10
036_0011,036_0011.jpg,36.png,11.249664,797.249536,11.249664,23.749632,49.40678,10
036_0012,036_0012.jpg,36.png,524.499968,576.749568,19.749888,9.499648,27.271933,10
036_0013,036_0013.jpg,36.png,32.249856,820.750336,9.249792,19.999744,50.89058,10
036_0014,036_0014.jpg,36.png,558.000128,642.750464,20.750336,9.249792,48.757397,10
036_0015,036_0015.jpg,36.png,570.500096,633.249792,25.499648,10.500096,50.750706,10
036_0016,036_0016.jpg,36.png,591.500288,763.7504,22.750208,9.499648,71.19353,10
036_0017,036_0017.jpg,36.png,249.749504,942.999552,24.000512,10.749952,53.430534,10
036_0018,036_0018.jpg,36.png,364.000256,615.499776,10.500096,22.500352,86.46702,10
036_0019,036_0019.jpg,36.png,550.250496,652.499968,21.74976,9.749504,49.755135,10
036_0020,036_0020.jpg,36.png,405.74976,958.49984,23.499776,10.500096,49.155064,10
036_0021,036_0021.jpg,36.png,521.499648,590.000128,22.500352,10.25024,27.129574,10
036_0022,036_0022.jpg,36.png,274.249728,661.999616,9.749504,20.50048,75.9945,10
036_0023,036_0023.jpg,36.png,538.25024,551.749632,21.000192,9.749504,21.748562,10
036_0024,036_0024.jpg,36.png,574.000128,659.749888,10.749952,22.750208,51.375523,10
036_0025,036_0025.jpg,36.png,515.999744,605.249536,19.00032,8.999936,23.858458,10
036_0026,036_0026.jpg,36.png,117.499904,704.499712,9.749504,21.000192,47.05017,10
036_0027,036_0027.jpg,36.png,608.0,977.250304,20.750336,9.749504,47.73051,10
036_0028,036_0028.jpg,36.png,504.000512,552.250368,9.749504,21.000192,17.533772,10
036_0029,036_0029.jpg,36.png,388.750336,940.250112,22.500352,10.749952,51.68566,10
036_0030,036_0030.jpg,36.png,216.250368,696.75008,21.999616,9.749504,57.477806,10
036_0031,036_0031.jpg,36.png,120.000512,701.750272,10.000384,14.49984,45.253563,10
036_0032,036_0032.jpg,36.png,428.250112,708.750336,9.249792,21.250048,1.5817738,10
036_0033,036_0033.jpg,36.png,146.499584,751.500288,22.250496,9.499648,50.729744,10
036_0034,036_0034.jpg,36.png,296.999936,499.00032,10.25024,22.500352,83.09563,10
036_0035,036_0035.jpg,36.png,603.49952,608.0,18.499584,8.75008,55.910217,10
036_0036,036_0036.jpg,36.png,165.999616,773.999616,18.249728,9.249792,49.84545,10
036_0037,036_0037.jpg,36.png,359.000064,494.999552,8.500224,22.250496,86.34587,10
036_0038,036_0038.jpg,36.png,113.250304,542.000128,9.249792,22.250496,56.078625,10
036_0039,036_0039.jpg,36.png,115.749888,557.249536,10.500096,24.000512,57.867393,10
036_0040,036_0040.jpg,36.png,358.750208,483.749888,7.749632,17.999872,85.26648,10
036_0041,036_0041.jpg,36.png,714.500096,665.499648,8.999936,17.750016,58.558815,10
036_0042,036_0042.jpg,36.png,682.500096,942.49984,23.24992,9.749504,48.547745,10
036_0043,036_0043.jpg,36.png,428.499968,700.99968,8.75008,6.250496,2.1279414,10
036_0044,036_0044.jpg,36.png,592.749568,959.250432,20.50048,9.249792,43.81637,10
036_0045,036_0045.jpg,36.png,92.499968,767.500288,8.75008,20.50048,49.698296,10
036_0046,036_0046.jpg,36.png,50.499584,763.49952,9.749504,19.999744,48.46126,10
036_0047,036_0047.jpg,36.png,67.00032,748.749824,8.999936,20.50048,50.42881,10
036_0048,036_0048.jpg,36.png,113.750016,528.749568,9.249792,18.499584,60.670845,10
